Province.State,Country.Region,DateCode,ReportTime,Confirmed,Deaths,Recovered,Existing
"",Saudi Arabia,X1.29.20,2020-01-29T06:00:00Z,0,0,0,0
"",Saudi Arabia,X1.30.20,2020-01-30T06:00:00Z,0,0,0,0
"",Saudi Arabia,X1.31.20,2020-01-31T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.1.20,2020-02-01T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.10.20,2020-02-10T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.11.20,2020-02-11T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.12.20,2020-02-12T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.13.20,2020-02-13T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.14.20,2020-02-14T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.15.20,2020-02-15T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.16.20,2020-02-16T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.17.20,2020-02-17T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.18.20,2020-02-18T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.19.20,2020-02-19T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.2.20,2020-02-02T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.20.20,2020-02-20T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.21.20,2020-02-21T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.22.20,2020-02-22T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.23.20,2020-02-23T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.24.20,2020-02-24T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.25.20,2020-02-25T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.26.20,2020-02-26T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.27.20,2020-02-27T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.28.20,2020-02-28T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.29.20,2020-02-29T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.3.20,2020-02-03T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.4.20,2020-02-04T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.5.20,2020-02-05T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.6.20,2020-02-06T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.7.20,2020-02-07T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.8.20,2020-02-08T06:00:00Z,0,0,0,0
"",Saudi Arabia,X2.9.20,2020-02-09T06:00:00Z,0,0,0,0
"",Saudi Arabia,X3.1.20,2020-03-01T06:00:00Z,0,0,0,0
"",Saudi Arabia,X3.10.20,2020-03-10T05:00:00Z,20,0,1,19
"",Saudi Arabia,X3.11.20,2020-03-11T05:00:00Z,21,0,1,20
"",Saudi Arabia,X3.2.20,2020-03-02T06:00:00Z,1,0,0,1
"",Saudi Arabia,X3.3.20,2020-03-03T06:00:00Z,1,0,0,1
"",Saudi Arabia,X3.4.20,2020-03-04T06:00:00Z,1,0,0,1
"",Saudi Arabia,X3.5.20,2020-03-05T06:00:00Z,5,0,0,5
"",Saudi Arabia,X3.6.20,2020-03-06T06:00:00Z,5,0,0,5
"",Saudi Arabia,X3.7.20,2020-03-07T06:00:00Z,5,0,0,5
"",Saudi Arabia,X3.8.20,2020-03-08T06:00:00Z,11,0,0,11
"",Saudi Arabia,X3.9.20,2020-03-09T05:00:00Z,15,0,0,15
"",Senegal,X1.22.20,2020-01-22T06:00:00Z,0,0,0,0
"",Senegal,X1.23.20,2020-01-23T06:00:00Z,0,0,0,0
"",Senegal,X1.24.20,2020-01-24T06:00:00Z,0,0,0,0
"",Senegal,X1.25.20,2020-01-25T06:00:00Z,0,0,0,0
"",Senegal,X1.26.20,2020-01-26T06:00:00Z,0,0,0,0
"",Senegal,X1.27.20,2020-01-27T06:00:00Z,0,0,0,0
"",Senegal,X1.28.20,2020-01-28T06:00:00Z,0,0,0,0
"",Senegal,X1.29.20,2020-01-29T06:00:00Z,0,0,0,0
"",Senegal,X1.30.20,2020-01-30T06:00:00Z,0,0,0,0
"",Senegal,X1.31.20,2020-01-31T06:00:00Z,0,0,0,0
"",Senegal,X2.1.20,2020-02-01T06:00:00Z,0,0,0,0
"",Senegal,X2.10.20,2020-02-10T06:00:00Z,0,0,0,0
"",Senegal,X2.11.20,2020-02-11T06:00:00Z,0,0,0,0
"",Senegal,X2.12.20,2020-02-12T06:00:00Z,0,0,0,0
"",Senegal,X2.13.20,2020-02-13T06:00:00Z,0,0,0,0
"",Senegal,X2.14.20,2020-02-14T06:00:00Z,0,0,0,0
"",Senegal,X2.15.20,2020-02-15T06:00:00Z,0,0,0,0
"",Senegal,X2.16.20,2020-02-16T06:00:00Z,0,0,0,0
"",Senegal,X2.17.20,2020-02-17T06:00:00Z,0,0,0,0
"",Senegal,X2.18.20,2020-02-18T06:00:00Z,0,0,0,0
"",Senegal,X2.19.20,2020-02-19T06:00:00Z,0,0,0,0
"",Senegal,X2.2.20,2020-02-02T06:00:00Z,0,0,0,0
"",Senegal,X2.20.20,2020-02-20T06:00:00Z,0,0,0,0
"",Senegal,X2.21.20,2020-02-21T06:00:00Z,0,0,0,0
"",Senegal,X2.22.20,2020-02-22T06:00:00Z,0,0,0,0
"",Senegal,X2.23.20,2020-02-23T06:00:00Z,0,0,0,0
"",Senegal,X2.24.20,2020-02-24T06:00:00Z,0,0,0,0
"",Senegal,X2.25.20,2020-02-25T06:00:00Z,0,0,0,0
"",Senegal,X2.26.20,2020-02-26T06:00:00Z,0,0,0,0
"",Senegal,X2.27.20,2020-02-27T06:00:00Z,0,0,0,0
"",Senegal,X2.28.20,2020-02-28T06:00:00Z,0,0,0,0
"",Senegal,X2.29.20,2020-02-29T06:00:00Z,0,0,0,0
"",Senegal,X2.3.20,2020-02-03T06:00:00Z,0,0,0,0
"",Senegal,X2.4.20,2020-02-04T06:00:00Z,0,0,0,0
"",Senegal,X2.5.20,2020-02-05T06:00:00Z,0,0,0,0
"",Senegal,X2.6.20,2020-02-06T06:00:00Z,0,0,0,0
"",Senegal,X2.7.20,2020-02-07T06:00:00Z,0,0,0,0
"",Senegal,X2.8.20,2020-02-08T06:00:00Z,0,0,0,0
"",Senegal,X2.9.20,2020-02-09T06:00:00Z,0,0,0,0
"",Senegal,X3.1.20,2020-03-01T06:00:00Z,0,0,0,0
"",Senegal,X3.10.20,2020-03-10T05:00:00Z,4,0,1,3
"",Senegal,X3.11.20,2020-03-11T05:00:00Z,4,0,1,3
"",Senegal,X3.2.20,2020-03-02T06:00:00Z,1,0,0,1
"",Senegal,X3.3.20,2020-03-03T06:00:00Z,2,0,0,2
"",Senegal,X3.4.20,2020-03-04T06:00:00Z,4,0,0,4
"",Senegal,X3.5.20,2020-03-05T06:00:00Z,4,0,0,4
"",Senegal,X3.6.20,2020-03-06T06:00:00Z,4,0,0,4
"",Senegal,X3.7.20,2020-03-07T06:00:00Z,4,0,0,4
"",Senegal,X3.8.20,2020-03-08T06:00:00Z,4,0,1,3
"",Senegal,X3.9.20,2020-03-09T05:00:00Z,4,0,1,3
"",Serbia,X1.22.20,2020-01-22T06:00:00Z,0,0,0,0
"",Serbia,X1.23.20,2020-01-23T06:00:00Z,0,0,0,0
"",Serbia,X1.24.20,2020-01-24T06:00:00Z,0,0,0,0
"",Serbia,X1.25.20,2020-01-25T06:00:00Z,0,0,0,0
"",Serbia,X1.26.20,2020-01-26T06:00:00Z,0,0,0,0
"",Serbia,X1.27.20,2020-01-27T06:00:00Z,0,0,0,0
"",Serbia,X1.28.20,2020-01-28T06:00:00Z,0,0,0,0
"",Serbia,X1.29.20,2020-01-29T06:00:00Z,0,0,0,0
"",Serbia,X1.30.20,2020-01-30T06:00:00Z,0,0,0,0
"",Serbia,X1.31.20,2020-01-31T06:00:00Z,0,0,0,0
"",Serbia,X2.1.20,2020-02-01T06:00:00Z,0,0,0,0
"",Serbia,X2.10.20,2020-02-10T06:00:00Z,0,0,0,0
"",Serbia,X2.11.20,2020-02-11T06:00:00Z,0,0,0,0
"",Serbia,X2.12.20,2020-02-12T06:00:00Z,0,0,0,0
"",Serbia,X2.13.20,2020-02-13T06:00:00Z,0,0,0,0
"",Serbia,X2.14.20,2020-02-14T06:00:00Z,0,0,0,0
"",Serbia,X2.15.20,2020-02-15T06:00:00Z,0,0,0,0
"",Serbia,X2.16.20,2020-02-16T06:00:00Z,0,0,0,0
"",Serbia,X2.17.20,2020-02-17T06:00:00Z,0,0,0,0
"",Serbia,X2.18.20,2020-02-18T06:00:00Z,0,0,0,0
"",Serbia,X2.19.20,2020-02-19T06:00:00Z,0,0,0,0
"",Serbia,X2.2.20,2020-02-02T06:00:00Z,0,0,0,0
"",Serbia,X2.20.20,2020-02-20T06:00:00Z,0,0,0,0
"",Serbia,X2.21.20,2020-02-21T06:00:00Z,0,0,0,0
"",Serbia,X2.22.20,2020-02-22T06:00:00Z,0,0,0,0
"",Serbia,X2.23.20,2020-02-23T06:00:00Z,0,0,0,0
"",Serbia,X2.24.20,2020-02-24T06:00:00Z,0,0,0,0
"",Serbia,X2.25.20,2020-02-25T06:00:00Z,0,0,0,0
"",Serbia,X2.26.20,2020-02-26T06:00:00Z,0,0,0,0
"",Serbia,X2.27.20,2020-02-27T06:00:00Z,0,0,0,0
"",Serbia,X2.28.20,2020-02-28T06:00:00Z,0,0,0,0
"",Serbia,X2.29.20,2020-02-29T06:00:00Z,0,0,0,0
"",Serbia,X2.3.20,2020-02-03T06:00:00Z,0,0,0,0
"",Serbia,X2.4.20,2020-02-04T06:00:00Z,0,0,0,0
"",Serbia,X2.5.20,2020-02-05T06:00:00Z,0,0,0,0
"",Serbia,X2.6.20,2020-02-06T06:00:00Z,0,0,0,0
"",Serbia,X2.7.20,2020-02-07T06:00:00Z,0,0,0,0
"",Serbia,X2.8.20,2020-02-08T06:00:00Z,0,0,0,0
"",Serbia,X2.9.20,2020-02-09T06:00:00Z,0,0,0,0
"",Serbia,X3.1.20,2020-03-01T06:00:00Z,0,0,0,0
"",Serbia,X3.10.20,2020-03-10T05:00:00Z,5,0,0,5
"",Serbia,X3.11.20,2020-03-11T05:00:00Z,12,0,0,12
"",Serbia,X3.2.20,2020-03-02T06:00:00Z,0,0,0,0
"",Serbia,X3.3.20,2020-03-03T06:00:00Z,0,0,0,0
"",Serbia,X3.4.20,2020-03-04T06:00:00Z,0,0,0,0
"",Serbia,X3.5.20,2020-03-05T06:00:00Z,0,0,0,0
"",Serbia,X3.6.20,2020-03-06T06:00:00Z,1,0,0,1
"",Serbia,X3.7.20,2020-03-07T06:00:00Z,1,0,0,1
"",Serbia,X3.8.20,2020-03-08T06:00:00Z,1,0,0,1
"",Serbia,X3.9.20,2020-03-09T05:00:00Z,1,0,0,1
"",Singapore,X1.22.20,2020-01-22T06:00:00Z,0,0,0,0
"",Singapore,X1.23.20,2020-01-23T06:00:00Z,1,0,0,1
"",Singapore,X1.24.20,2020-01-24T06:00:00Z,3,0,0,3
"",Singapore,X1.25.20,2020-01-25T06:00:00Z,3,0,0,3
"",Singapore,X1.26.20,2020-01-26T06:00:00Z,4,0,0,4
"",Singapore,X1.27.20,2020-01-27T06:00:00Z,5,0,0,5
"",Singapore,X1.28.20,2020-01-28T06:00:00Z,7,0,0,7
"",Singapore,X1.29.20,2020-01-29T06:00:00Z,7,0,0,7
"",Singapore,X1.30.20,2020-01-30T06:00:00Z,10,0,0,10
"",Singapore,X1.31.20,2020-01-31T06:00:00Z,13,0,0,13
"",Singapore,X2.1.20,2020-02-01T06:00:00Z,16,0,0,16
"",Singapore,X2.10.20,2020-02-10T06:00:00Z,45,0,2,43
"",Singapore,X2.11.20,2020-02-11T06:00:00Z,47,0,9,38
"",Singapore,X2.12.20,2020-02-12T06:00:00Z,50,0,15,35
"",Singapore,X2.13.20,2020-02-13T06:00:00Z,58,0,15,43
"",Singapore,X2.14.20,2020-02-14T06:00:00Z,67,0,17,50
"",Singapore,X2.15.20,2020-02-15T06:00:00Z,72,0,18,54
"",Singapore,X2.16.20,2020-02-16T06:00:00Z,75,0,18,57
"",Singapore,X2.17.20,2020-02-17T06:00:00Z,77,0,24,53
"",Singapore,X2.18.20,2020-02-18T06:00:00Z,81,0,29,52
"",Singapore,X2.19.20,2020-02-19T06:00:00Z,84,0,34,50
"",Singapore,X2.2.20,2020-02-02T06:00:00Z,18,0,0,18
"",Singapore,X2.20.20,2020-02-20T06:00:00Z,84,0,34,50
"",Singapore,X2.21.20,2020-02-21T06:00:00Z,85,0,37,48
"",Singapore,X2.22.20,2020-02-22T06:00:00Z,85,0,37,48
"",Singapore,X2.23.20,2020-02-23T06:00:00Z,89,0,51,38
"",Singapore,X2.24.20,2020-02-24T06:00:00Z,89,0,51,38
"",Singapore,X2.25.20,2020-02-25T06:00:00Z,91,0,53,38
"",Singapore,X2.26.20,2020-02-26T06:00:00Z,93,0,62,31
"",Singapore,X2.27.20,2020-02-27T06:00:00Z,93,0,62,31
"",Singapore,X2.28.20,2020-02-28T06:00:00Z,93,0,62,31
"",Singapore,X2.29.20,2020-02-29T06:00:00Z,102,0,72,30
"",Singapore,X2.3.20,2020-02-03T06:00:00Z,18,0,0,18
"",Singapore,X2.4.20,2020-02-04T06:00:00Z,24,0,0,24
"",Singapore,X2.5.20,2020-02-05T06:00:00Z,28,0,0,28
"",Singapore,X2.6.20,2020-02-06T06:00:00Z,28,0,0,28
"",Singapore,X2.7.20,2020-02-07T06:00:00Z,30,0,0,30
"",Singapore,X2.8.20,2020-02-08T06:00:00Z,33,0,2,31
"",Singapore,X2.9.20,2020-02-09T06:00:00Z,40,0,2,38
"",Singapore,X3.1.20,2020-03-01T06:00:00Z,106,0,72,34
"",Singapore,X3.10.20,2020-03-10T05:00:00Z,160,0,78,82
"",Singapore,X3.11.20,2020-03-11T05:00:00Z,178,0,96,82
"",Singapore,X3.2.20,2020-03-02T06:00:00Z,108,0,78,30
"",Singapore,X3.3.20,2020-03-03T06:00:00Z,110,0,78,32
"",Singapore,X3.4.20,2020-03-04T06:00:00Z,110,0,78,32
"",Singapore,X3.5.20,2020-03-05T06:00:00Z,117,0,78,39
"",Singapore,X3.6.20,2020-03-06T06:00:00Z,130,0,78,52
"",Singapore,X3.7.20,2020-03-07T06:00:00Z,138,0,78,60
"",Singapore,X3.8.20,2020-03-08T06:00:00Z,150,0,78,72
"",Singapore,X3.9.20,2020-03-09T05:00:00Z,150,0,78,72
"",Slovakia,X1.22.20,2020-01-22T06:00:00Z,0,0,0,0
"",Slovakia,X1.23.20,2020-01-23T06:00:00Z,0,0,0,0
"",Slovakia,X1.24.20,2020-01-24T06:00:00Z,0,0,0,0
"",Slovakia,X1.25.20,2020-01-25T06:00:00Z,0,0,0,0
"",Slovakia,X1.26.20,2020-01-26T06:00:00Z,0,0,0,0
"",Slovakia,X1.27.20,2020-01-27T06:00:00Z,0,0,0,0
"",Slovakia,X1.28.20,2020-01-28T06:00:00Z,0,0,0,0
"",Slovakia,X1.29.20,2020-01-29T06:00:00Z,0,0,0,0
"",Slovakia,X1.30.20,2020-01-30T06:00:00Z,0,0,0,0
"",Slovakia,X1.31.20,2020-01-31T06:00:00Z,0,0,0,0
"",Slovakia,X2.1.20,2020-02-01T06:00:00Z,0,0,0,0
"",Slovakia,X2.10.20,2020-02-10T06:00:00Z,0,0,0,0
"",Slovakia,X2.11.20,2020-02-11T06:00:00Z,0,0,0,0
"",Slovakia,X2.12.20,2020-02-12T06:00:00Z,0,0,0,0
"",Slovakia,X2.13.20,2020-02-13T06:00:00Z,0,0,0,0
"",Slovakia,X2.14.20,2020-02-14T06:00:00Z,0,0,0,0
"",Slovakia,X2.15.20,2020-02-15T06:00:00Z,0,0,0,0
"",Slovakia,X2.16.20,2020-02-16T06:00:00Z,0,0,0,0
"",Slovakia,X2.17.20,2020-02-17T06:00:00Z,0,0,0,0
"",Slovakia,X2.18.20,2020-02-18T06:00:00Z,0,0,0,0
"",Slovakia,X2.19.20,2020-02-19T06:00:00Z,0,0,0,0
"",Slovakia,X2.2.20,2020-02-02T06:00:00Z,0,0,0,0
"",Slovakia,X2.20.20,2020-02-20T06:00:00Z,0,0,0,0
"",Slovakia,X2.21.20,2020-02-21T06:00:00Z,0,0,0,0
"",Slovakia,X2.22.20,2020-02-22T06:00:00Z,0,0,0,0
"",Slovakia,X2.23.20,2020-02-23T06:00:00Z,0,0,0,0
"",Slovakia,X2.24.20,2020-02-24T06:00:00Z,0,0,0,0
"",Slovakia,X2.25.20,2020-02-25T06:00:00Z,0,0,0,0
"",Slovakia,X2.26.20,2020-02-26T06:00:00Z,0,0,0,0
"",Slovakia,X2.27.20,2020-02-27T06:00:00Z,0,0,0,0
"",Slovakia,X2.28.20,2020-02-28T06:00:00Z,0,0,0,0
"",Slovakia,X2.29.20,2020-02-29T06:00:00Z,0,0,0,0
"",Slovakia,X2.3.20,2020-02-03T06:00:00Z,0,0,0,0
"",Slovakia,X2.4.20,2020-02-04T06:00:00Z,0,0,0,0
"",Slovakia,X2.5.20,2020-02-05T06:00:00Z,0,0,0,0
"",Slovakia,X2.6.20,2020-02-06T06:00:00Z,0,0,0,0
"",Slovakia,X2.7.20,2020-02-07T06:00:00Z,0,0,0,0
"",Slovakia,X2.8.20,2020-02-08T06:00:00Z,0,0,0,0
"",Slovakia,X2.9.20,2020-02-09T06:00:00Z,0,0,0,0
"",Slovakia,X3.1.20,2020-03-01T06:00:00Z,0,0,0,0
"",Slovakia,X3.10.20,2020-03-10T05:00:00Z,7,0,0,7
"",Slovakia,X3.11.20,2020-03-11T05:00:00Z,10,0,0,10
"",Slovakia,X3.2.20,2020-03-02T06:00:00Z,0,0,0,0
"",Slovakia,X3.3.20,2020-03-03T06:00:00Z,0,0,0,0
"",Slovakia,X3.4.20,2020-03-04T06:00:00Z,0,0,0,0
"",Slovakia,X3.5.20,2020-03-05T06:00:00Z,0,0,0,0
"",Slovakia,X3.6.20,2020-03-06T06:00:00Z,1,0,0,1
"",Slovakia,X3.7.20,2020-03-07T06:00:00Z,1,0,0,1
"",Slovakia,X3.8.20,2020-03-08T06:00:00Z,3,0,0,3
"",Slovakia,X3.9.20,2020-03-09T05:00:00Z,3,0,0,3
"",Slovenia,X1.22.20,2020-01-22T06:00:00Z,0,0,0,0
"",Slovenia,X1.23.20,2020-01-23T06:00:00Z,0,0,0,0
"",Slovenia,X1.24.20,2020-01-24T06:00:00Z,0,0,0,0
"",Slovenia,X1.25.20,2020-01-25T06:00:00Z,0,0,0,0
"",Slovenia,X1.26.20,2020-01-26T06:00:00Z,0,0,0,0
"",Slovenia,X1.27.20,2020-01-27T06:00:00Z,0,0,0,0
"",Slovenia,X1.28.20,2020-01-28T06:00:00Z,0,0,0,0
"",Slovenia,X1.29.20,2020-01-29T06:00:00Z,0,0,0,0
"",Slovenia,X1.30.20,2020-01-30T06:00:00Z,0,0,0,0
"",Slovenia,X1.31.20,2020-01-31T06:00:00Z,0,0,0,0
"",Slovenia,X2.1.20,2020-02-01T06:00:00Z,0,0,0,0
"",Slovenia,X2.10.20,2020-02-10T06:00:00Z,0,0,0,0
"",Slovenia,X2.11.20,2020-02-11T06:00:00Z,0,0,0,0
"",Slovenia,X2.12.20,2020-02-12T06:00:00Z,0,0,0,0
"",Slovenia,X2.13.20,2020-02-13T06:00:00Z,0,0,0,0
"",Slovenia,X2.14.20,2020-02-14T06:00:00Z,0,0,0,0
"",Slovenia,X2.15.20,2020-02-15T06:00:00Z,0,0,0,0
"",Slovenia,X2.16.20,2020-02-16T06:00:00Z,0,0,0,0
"",Slovenia,X2.17.20,2020-02-17T06:00:00Z,0,0,0,0
"",Slovenia,X2.18.20,2020-02-18T06:00:00Z,0,0,0,0
"",Slovenia,X2.19.20,2020-02-19T06:00:00Z,0,0,0,0
"",Slovenia,X2.2.20,2020-02-02T06:00:00Z,0,0,0,0
"",Slovenia,X2.20.20,2020-02-20T06:00:00Z,0,0,0,0
"",Slovenia,X2.21.20,2020-02-21T06:00:00Z,0,0,0,0
"",Slovenia,X2.22.20,2020-02-22T06:00:00Z,0,0,0,0
"",Slovenia,X2.23.20,2020-02-23T06:00:00Z,0,0,0,0
"",Slovenia,X2.24.20,2020-02-24T06:00:00Z,0,0,0,0
"",Slovenia,X2.25.20,2020-02-25T06:00:00Z,0,0,0,0
"",Slovenia,X2.26.20,2020-02-26T06:00:00Z,0,0,0,0
"",Slovenia,X2.27.20,2020-02-27T06:00:00Z,0,0,0,0
"",Slovenia,X2.28.20,2020-02-28T06:00:00Z,0,0,0,0
"",Slovenia,X2.29.20,2020-02-29T06:00:00Z,0,0,0,0
"",Slovenia,X2.3.20,2020-02-03T06:00:00Z,0,0,0,0
"",Slovenia,X2.4.20,2020-02-04T06:00:00Z,0,0,0,0
"",Slovenia,X2.5.20,2020-02-05T06:00:00Z,0,0,0,0
"",Slovenia,X2.6.20,2020-02-06T06:00:00Z,0,0,0,0
"",Slovenia,X2.7.20,2020-02-07T06:00:00Z,0,0,0,0
"",Slovenia,X2.8.20,2020-02-08T06:00:00Z,0,0,0,0
"",Slovenia,X2.9.20,2020-02-09T06:00:00Z,0,0,0,0
"",Slovenia,X3.1.20,2020-03-01T06:00:00Z,0,0,0,0
"",Slovenia,X3.10.20,2020-03-10T05:00:00Z,31,0,0,31
"",Slovenia,X3.11.20,2020-03-11T05:00:00Z,57,0,0,57
"",Slovenia,X3.2.20,2020-03-02T06:00:00Z,0,0,0,0
"",Slovenia,X3.3.20,2020-03-03T06:00:00Z,0,0,0,0
"",Slovenia,X3.4.20,2020-03-04T06:00:00Z,0,0,0,0
"",Slovenia,X3.5.20,2020-03-05T06:00:00Z,2,0,0,2
"",Slovenia,X3.6.20,2020-03-06T06:00:00Z,7,0,0,7
"",Slovenia,X3.7.20,2020-03-07T06:00:00Z,7,0,0,7
"",Slovenia,X3.8.20,2020-03-08T06:00:00Z,16,0,0,16
"",Slovenia,X3.9.20,2020-03-09T05:00:00Z,16,0,0,16
"",South Africa,X1.22.20,2020-01-22T06:00:00Z,0,0,0,0
"",South Africa,X1.23.20,2020-01-23T06:00:00Z,0,0,0,0
"",South Africa,X1.24.20,2020-01-24T06:00:00Z,0,0,0,0
"",South Africa,X1.25.20,2020-01-25T06:00:00Z,0,0,0,0
"",South Africa,X1.26.20,2020-01-26T06:00:00Z,0,0,0,0
"",South Africa,X1.27.20,2020-01-27T06:00:00Z,0,0,0,0
"",South Africa,X1.28.20,2020-01-28T06:00:00Z,0,0,0,0
"",South Africa,X1.29.20,2020-01-29T06:00:00Z,0,0,0,0
"",South Africa,X1.30.20,2020-01-30T06:00:00Z,0,0,0,0
"",South Africa,X1.31.20,2020-01-31T06:00:00Z,0,0,0,0
"",South Africa,X2.1.20,2020-02-01T06:00:00Z,0,0,0,0
"",South Africa,X2.10.20,2020-02-10T06:00:00Z,0,0,0,0
"",South Africa,X2.11.20,2020-02-11T06:00:00Z,0,0,0,0
"",South Africa,X2.12.20,2020-02-12T06:00:00Z,0,0,0,0
"",South Africa,X2.13.20,2020-02-13T06:00:00Z,0,0,0,0
"",South Africa,X2.14.20,2020-02-14T06:00:00Z,0,0,0,0
"",South Africa,X2.15.20,2020-02-15T06:00:00Z,0,0,0,0
"",South Africa,X2.16.20,2020-02-16T06:00:00Z,0,0,0,0
"",South Africa,X2.17.20,2020-02-17T06:00:00Z,0,0,0,0
"",South Africa,X2.18.20,2020-02-18T06:00:00Z,0,0,0,0
"",South Africa,X2.19.20,2020-02-19T06:00:00Z,0,0,0,0
"",South Africa,X2.2.20,2020-02-02T06:00:00Z,0,0,0,0
"",South Africa,X2.20.20,2020-02-20T06:00:00Z,0,0,0,0
"",South Africa,X2.21.20,2020-02-21T06:00:00Z,0,0,0,0
"",South Africa,X2.22.20,2020-02-22T06:00:00Z,0,0,0,0
"",South Africa,X2.23.20,2020-02-23T06:00:00Z,0,0,0,0
"",South Africa,X2.24.20,2020-02-24T06:00:00Z,0,0,0,0
"",South Africa,X2.25.20,2020-02-25T06:00:00Z,0,0,0,0
"",South Africa,X2.26.20,2020-02-26T06:00:00Z,0,0,0,0
"",South Africa,X2.27.20,2020-02-27T06:00:00Z,0,0,0,0
"",South Africa,X2.28.20,2020-02-28T06:00:00Z,0,0,0,0
"",South Africa,X2.29.20,2020-02-29T06:00:00Z,0,0,0,0
"",South Africa,X2.3.20,2020-02-03T06:00:00Z,0,0,0,0
"",South Africa,X2.4.20,2020-02-04T06:00:00Z,0,0,0,0
"",South Africa,X2.5.20,2020-02-05T06:00:00Z,0,0,0,0
"",South Africa,X2.6.20,2020-02-06T06:00:00Z,0,0,0,0
"",South Africa,X2.7.20,2020-02-07T06:00:00Z,0,0,0,0
"",South Africa,X2.8.20,2020-02-08T06:00:00Z,0,0,0,0
"",South Africa,X2.9.20,2020-02-09T06:00:00Z,0,0,0,0
"",South Africa,X3.1.20,2020-03-01T06:00:00Z,0,0,0,0
"",South Africa,X3.10.20,2020-03-10T05:00:00Z,7,0,0,7
"",South Africa,X3.11.20,2020-03-11T05:00:00Z,13,0,0,13
"",South Africa,X3.2.20,2020-03-02T06:00:00Z,0,0,0,0
"",South Africa,X3.3.20,2020-03-03T06:00:00Z,0,0,0,0
"",South Africa,X3.4.20,2020-03-04T06:00:00Z,0,0,0,0
"",South Africa,X3.5.20,2020-03-05T06:00:00Z,1,0,0,1
"",South Africa,X3.6.20,2020-03-06T06:00:00Z,1,0,0,1
"",South Africa,X3.7.20,2020-03-07T06:00:00Z,1,0,0,1
"",South Africa,X3.8.20,2020-03-08T06:00:00Z,3,0,0,3
"",South Africa,X3.9.20,2020-03-09T05:00:00Z,3,0,0,3
"",Spain,X1.22.20,2020-01-22T06:00:00Z,0,0,0,0
"",Spain,X1.23.20,2020-01-23T06:00:00Z,0,0,0,0
"",Spain,X1.24.20,2020-01-24T06:00:00Z,0,0,0,0
"",Spain,X1.25.20,2020-01-25T06:00:00Z,0,0,0,0
"",Spain,X1.26.20,2020-01-26T06:00:00Z,0,0,0,0
"",Spain,X1.27.20,2020-01-27T06:00:00Z,0,0,0,0
"",Spain,X1.28.20,2020-01-28T06:00:00Z,0,0,0,0
"",Spain,X1.29.20,2020-01-29T06:00:00Z,0,0,0,0
"",Spain,X1.30.20,2020-01-30T06:00:00Z,0,0,0,0
"",Spain,X1.31.20,2020-01-31T06:00:00Z,0,0,0,0
"",Spain,X2.1.20,2020-02-01T06:00:00Z,1,0,0,1
"",Spain,X2.10.20,2020-02-10T06:00:00Z,2,0,0,2
"",Spain,X2.11.20,2020-02-11T06:00:00Z,2,0,0,2
"",Spain,X2.12.20,2020-02-12T06:00:00Z,2,0,0,2
"",Spain,X2.13.20,2020-02-13T06:00:00Z,2,0,0,2
"",Spain,X2.14.20,2020-02-14T06:00:00Z,2,0,0,2
"",Spain,X2.15.20,2020-02-15T06:00:00Z,2,0,2,0
"",Spain,X2.16.20,2020-02-16T06:00:00Z,2,0,2,0
"",Spain,X2.17.20,2020-02-17T06:00:00Z,2,0,2,0
"",Spain,X2.18.20,2020-02-18T06:00:00Z,2,0,2,0
"",Spain,X2.19.20,2020-02-19T06:00:00Z,2,0,2,0
"",Spain,X2.2.20,2020-02-02T06:00:00Z,1,0,0,1
"",Spain,X2.20.20,2020-02-20T06:00:00Z,2,0,2,0
"",Spain,X2.21.20,2020-02-21T06:00:00Z,2,0,2,0
"",Spain,X2.22.20,2020-02-22T06:00:00Z,2,0,2,0
"",Spain,X2.23.20,2020-02-23T06:00:00Z,2,0,2,0
"",Spain,X2.24.20,2020-02-24T06:00:00Z,2,0,2,0
